show_type;genre;running_minutes;source_language;pelicula_id;finished;ranking;estreno_fecha;estreno_hora;efectos especiales
TV;Anime;25;Japanese;481;false;7.11;03/03/2012;09:40:21;Maquillaje
TV;Anime;25;Japanese;481;true;3.15;22/12/2002;05:47:47;Maquillaje Optico Sonido
TV;Anime;25;Japanese;481;false;1.15;31/10/2013;12:14:36;Sonido
TV;Anime;25;Japanese;481;false;0.10;13/07/2002;05:47:01;Optico
TV;Anime;25;Japanese;481;true;8.15;22/08/2006;09:30:54;Optico
TV;Anime;25;Japanese;481;true;5.10;17/08/2011;01:34:21;Optico
TV;Anime;25;Japanese;481;false;0.14;10/07/2019;18:58:23;Maquillaje Optico
TV;Anime;25;Japanese;481;false;4.8;06/04/2002;23:16:24;Maquillaje Optico Sonido
TV;Anime;25;Japanese;481;false;3.15;14/02/2013;17:39:54;Optico Sonido
TV;Anime;25;Japanese;481;false;8.13;15/05/2016;05:06:56;Maquillaje Sonido
TV;Anime;25;Japanese;481;false;3.13;12/02/2007;04:14:21;Optico
MOVIE;Horror;102;Indonesian;55;true;4.6;11/05/1999;05:54:04;Optico Sonido
TV;Kids;6;French;466;false;1.13;21/03/2000;12:19:16;Sonido
TV;Kids;7;French;466;true;5.6;12/02/2001;23:10:07;Optico
TV;Kids;6;French;466;false;9.7;19/10/2007;13:57:09;Maquillaje Optico
TV;Kids;6;French;466;true;3.8;26/06/2002;22:08:40;Maquillaje
TV;Kids;6;French;466;false;6.9;26/06/2015;14:56:27;Maquillaje
TV;Kids;6;English;467;true;4.9;16/11/2020;15:14:52;Maquillaje Optico Sonido
MOVIE;Musical;79;French;467;false;0.13;16/12/2022;10:55:54;Maquillaje Sonido
TV;Crime and Mystery;28;Swahili;74;false;2.13;08/04/2018;14:08:16;Optico Sonido
TV;Crime and Mystery;26;Swahili;456;true;6.10;12/01/2017;10:25:45;Optico Sonido
TV;Crime and Mystery;29;Swahili;456;false;9.75;25/12/2022;10:08:21;Maquillaje Sonido
TV;Crime and Mystery;28;Swahili;456;true;9.82;29/12/2014;01:51:49;Maquillaje Optico Sonido
TV;Crime and Mystery;22;Swahili;456;false;4.8;28/12/2018;11:23:49;Maquillaje Optico Sonido
TV;Crime and Mystery;24;Swahili;456;true;1.38;23/03/2009;11:13:10;Maquillaje Optico Sonido
TV;Crime and Mystery;25;Swahili;456;true;1.41;14/12/2011;19:40:10;Optico Sonido
TV;Crime and Mystery;25;Swahili;456;true;6.6;03/02/2002;15:10:04;Maquillaje Optico Sonido
TV;Crime and Mystery;25;Swahili;456;false;9.13;13/03/2022;05:57:46;Maquillaje Optico Sonido
TV;Crime and Mystery;25;Swahili;456;false;3.7;31/08/2007;21:34:25;Maquillaje Optico
TV;Crime and Mystery;30;Swahili;456;false;9.9;22/07/2010;22:28:32;Optico
TV;Crime and Mystery;25;Swahili;456;false;3.10;01/11/2002;14:47:34;Maquillaje Optico Sonido
TV;Crime and Mystery;22;Swahili;456;false;2.6;13/06/2008;23:08:48;Maquillaje Sonido
MOVIE;Comedy;45;Arabic;456;false;4.7;24/02/2014;09:37:42;Maquillaje
MOVIE;Musical;106;Tagalog;456;false;9.8;30/11/2002;08:34:18;Maquillaje Optico
MOVIE;Comedy;82;English;456;true;2.32;13/12/2009;20:58:35;Optico Sonido
TV;Kids;24;English;456;false;2.35;21/06/2013;18:41:06;Sonido
TV;Kids;24;English;252;false;9.6;12/05/2018;02:59:12;Sonido
TV;Kids;24;English;252;false;6.15;02/09/2019;14:20:36;Maquillaje
TV;Kids;24;English;252;true;1.6;22/03/2003;01:30:01;Optico
TV;Kids;24;English;252;false;6.15;17/09/2019;06:48:23;Optico Sonido
TV;Kids;24;English;252;false;5.22;09/08/2004;20:34:54;Sonido
TV;Kids;24;English;252;true;5.24;23/05/1999;18:48:50;Maquillaje Sonido
TV;Kids;24;English;252;true;3.10;01/07/2004;01:10:27;Maquillaje Optico
TV;Kids;24;English;252;false;7.14;07/05/2012;03:12:20;Optico Sonido
TV;Kids;24;English;252;false;4.6;23/06/2007;09:05:33;Sonido
TV;Kids;24;English;252;false;6.11;26/04/2012;12:26:19;Sonido
TV;Kids;24;English;252;false;7.9;09/02/2008;00:32:19;Maquillaje Optico
TV;Kids;24;English;252;false;3.10;08/11/2015;14:19:25;Maquillaje
TV;Kids;24;English;252;false;9.11;07/12/2018;17:11:42;Maquillaje Optico
TV;Kids;24;English;252;false;8.43;09/03/2012;00:09:41;Optico Sonido
TV;Kids;24;English;252;false;8.47;12/07/2008;02:38:49;Optico Sonido
TV;Kids;24;English;252;true;2.7;10/06/2005;15:23:01;Maquillaje Optico
TV;Kids;24;English;252;false;9.13;06/07/2003;18:35:52;Optico Sonido
TV;Kids;24;English;252;false;4.6;03/03/2004;15:36:02;Maquillaje Optico Sonido
TV;Kids;24;English;252;true;1.9;03/11/2009;22:38:29;Maquillaje Optico
TV;Kids;24;English;252;false;2.108;09/11/2022;15:29:16;Optico
TV;Kids;24;English;252;true;2.117;23/03/2018;04:38:48;Optico
TV;Kids;24;English;252;true;7.9;31/10/2007;22:14:13;Sonido
TV;Kids;24;English;252;false;5.13;29/07/2022;01:54:14;Maquillaje
TV;Kids;24;English;252;true;6.11;27/03/2013;07:50:35;Optico Sonido
TV;Kids;24;English;252;true;1.9;12/10/2002;06:19:59;Maquillaje
MOVIE;Thriller;135;Hindi;252;false;9.72;20/09/2015;12:47:40;Optico
MOVIE;Kids;80;Portuguese;252;true;9.78;24/02/2010;21:42:44;Maquillaje Optico
TV;Musical;45;English;252;false;8.9;06/01/2007;11:59:56;Maquillaje Sonido
TV;Musical;43;English;252;true;0.8;17/04/2021;11:34:48;Sonido
TV;Musical;43;English;252;false;8.9;03/07/2001;00:21:58;Optico
TV;Musical;43;English;252;true;2.10;25/12/2007;02:46:22;Optico Sonido
TV;Musical;43;English;252;false;6.37;03/02/2004;20:45:34;Maquillaje Optico Sonido
TV;Musical;43;English;252;true;6.40;12/02/2007;20:12:53;Optico Sonido
TV;Musical;43;English;252;true;2.13;05/07/2017;06:20:04;Maquillaje Optico Sonido
TV;Musical;43;English;484;true;4.13;22/03/2000;13:41:25;Maquillaje Optico
TV;Musical;44;English;484;false;0.7;30/07/2003;17:26:46;Maquillaje Sonido
TV;Musical;43;English;484;false;8.9;16/03/2006;16:33:36;Maquillaje
TV;Musical;43;English;484;false;9.19;06/10/2022;22:54:30;Maquillaje Optico
TV;Musical;43;English;484;true;9.20;25/10/2019;14:18:24;Maquillaje
TV;Musical;43;English;484;true;0.8;13/01/2013;15:34:15;Maquillaje Optico Sonido
TV;Musical;43;English;484;true;9.6;21/09/2005;23:33:59;Maquillaje
TV;Musical;42;English;484;false;2.12;22/06/2022;02:15:53;Maquillaje
TV;Musical;43;English;484;false;0.7;11/02/2013;05:12:13;Sonido
TV;Musical;43;English;484;true;6.13;12/04/2016;19:28:56;Maquillaje Sonido
TV;Musical;43;English;484;false;8.15;06/10/2022;15:31:02;Sonido
TV;Musical;43;English;484;true;3.10;13/05/2016;16:34:47;Maquillaje Optico Sonido
TV;Musical;43;English;484;false;5.13;13/02/2005;01:14:35;Maquillaje Sonido
TV;Musical;43;English;484;true;1.14;04/10/2013;14:14:10;Sonido
TV;Musical;43;English;484;false;0.13;10/10/2012;13:17:21;Maquillaje Optico Sonido
TV;Musical;45;English;484;false;7.12;28/11/2010;13:26:15;Maquillaje Optico Sonido
MOVIE;Musical;90;Vie4ese;484;true;0.10;12/09/2008;08:17:40;Maquillaje
MOVIE;Action and Adventure;99;English;484;true;8.42;26/11/2007;04:41:49;Maquillaje
MOVIE;Musical;98;English;484;true;8.46;27/03/2015;22:08:16;Optico Sonido
MOVIE;Action and Adventure;91;English;484;true;3.15;06/10/1999;00:30:15;Maquillaje Optico
MOVIE;Romance;109;Chinese;484;true;9.7;04/09/2003;22:43:51;Maquillaje
TV;Romance;26;Tagalog;273;true;7.6;08/06/2004;06:43:13;Optico
TV;Romance;27;Tagalog;273;false;6.15;22/07/2013;15:59:30;Maquillaje
TV;Romance;27;Tagalog;273;true;0.13;29/11/2008;08:30:44;Maquillaje Sonido
TV;Romance;27;Tagalog;273;false;6.6;30/01/2009;09:37:38;Maquillaje Sonido
TV;Romance;27;Tagalog;273;false;4.8;07/05/2017;01:54:36;Maquillaje
TV;Romance;27;Tagalog;273;false;2.9;16/09/2019;21:59:27;Optico
TV;Romance;27;Tagalog;273;false;7.11;17/10/2015;03:47:52;Optico Sonido
TV;Romance;27;Tagalog;273;true;5.14;21/05/2019;15:37:35;Maquillaje
TV;Romance;27;Tagalog;273;true;4.12;11/01/2012;04:00:59;Maquillaje
TV;Romance;26;Tagalog;273;true;2.12;08/12/2015;11:58:17;Maquillaje Optico Sonido
TV;Romance;27;Tagalog;273;false;7.15;05/02/2018;12:42:29;Maquillaje Optico Sonido
TV;Romance;27;Tagalog;273;false;2.9;17/02/2006;12:38:09;Optico
TV;Romance;27;Tagalog;273;true;4.14;13/08/2000;08:32:09;Maquillaje Optico Sonido
TV;Romance;29;Tagalog;273;false;2.11;29/02/2004;06:07:19;Maquillaje Sonido
TV;Romance;28;Tagalog;273;true;4.8;04/05/2021;03:57:52;Maquillaje Optico Sonido
TV;Romance;26;Tagalog;273;true;5.15;27/06/2017;10:58:42;Maquillaje Optico Sonido
TV;Romance;27;Tagalog;273;true;2.8;22/10/2016;03:55:00;Maquillaje Optico Sonido
TV;Romance;27;Tagalog;273;false;5.11;22/12/2009;23:08:38;Maquillaje Sonido
TV;Romance;28;Tagalog;273;true;1.9;23/07/2003;12:22:45;Maquillaje Optico Sonido
TV;Romance;28;Tagalog;273;false;9.8;04/01/2002;15:18:17;Optico
TV;Romance;28;Tagalog;273;false;7.8;24/03/2001;22:14:36;Maquillaje Sonido
TV;Romance;26;Tagalog;273;false;0.14;11/09/2002;05:44:08;Maquillaje
TV;Romance;28;Tagalog;273;false;2.19;22/08/2013;09:48:01;Sonido
TV;Romance;27;Tagalog;273;true;2.21;21/05/2004;08:56:59;Maquillaje Sonido
TV;Romance;27;Tagalog;273;false;7.8;22/09/2013;11:23:46;Optico Sonido
TV;Romance;28;Tagalog;273;true;3.14;28/09/2017;03:47:13;Maquillaje Sonido
TV;Romance;27;Tagalog;273;true;6.15;10/05/2004;19:40:54;Maquillaje Optico Sonido
TV;Romance;27;Tagalog;273;true;3.14;21/09/2013;00:49:44;Optico Sonido
TV;Romance;27;Tagalog;273;false;7.10;16/03/1999;09:47:30;Maquillaje
TV;Romance;28;Tagalog;273;true;0.15;17/10/2008;22:54:17;Maquillaje Optico Sonido
TV;Romance;28;Tagalog;273;false;1.6;08/06/2011;17:37:45;Optico
TV;Romance;27;Tagalog;273;false;8.14;31/07/2010;09:19:29;Sonido
TV;Romance;26;Tagalog;273;true;7.12;26/02/2014;14:57:49;Optico Sonido
TV;Romance;27;Tagalog;273;false;3.7;03/11/2010;00:48:08;Maquillaje Optico Sonido
TV;Romance;27;Tagalog;273;false;9.9;07/07/2021;15:15:22;Optico
TV;Romance;28;Tagalog;273;false;2.13;10/07/2000;23:47:44;Maquillaje Optico Sonido
TV;Romance;27;Tagalog;273;false;3.7;24/03/2004;14:43:25;Maquillaje Optico Sonido
TV;Romance;27;Tagalog;273;true;1.8;04/03/2013;08:30:58;Maquillaje Optico
TV;Romance;27;Tagalog;273;true;9.6;04/06/2022;19:55:44;Maquillaje Sonido
TV;Romance;27;Tagalog;273;false;3.11;09/11/2011;20:56:45;Optico
TV;Romance;27;Tagalog;273;true;5.9;11/06/2022;08:24:58;Maquillaje Sonido
TV;Romance;28;Tagalog;273;false;8.8;17/11/1999;08:33:45;Maquillaje
TV;Romance;27;Tagalog;273;true;1.7;13/06/2014;16:06:44;Maquillaje
TV;Romance;28;Tagalog;273;true;0.7;21/12/2004;00:14:11;Maquillaje Optico Sonido
MOVIE;Sports;192;Malay;585;true;8.13;14/10/2018;04:58:21;Optico Sonido
MOVIE;Sports;136;Malay;144;true;7.13;10/07/2004;01:01:05;Maquillaje Optico Sonido
TV;Musical;63;Korean;482;false;2.15;24/12/2003;09:23:19;Optico
TV;Musical;66;Korean;482;true;7.6;10/01/2020;23:55:13;Maquillaje
TV;Musical;63;Korean;482;true;7.3;25/12/2022;15:24:39;Maquillaje
TV;Musical;66;Korean;482;false;7.1;14/01/2008;05:52:39;Maquillaje
TV;Musical;67;Korean;482;true;7.0;31/12/2015;11:22:17;Sonido
TV;Musical;68;Korean;482;true;1.10;07/03/2000;20:26:06;Optico Sonido
TV;Musical;66;Korean;482;false;8.6;28/07/2012;21:49:19;Maquillaje
TV;Musical;63;Korean;482;true;9.10;29/09/2003;12:41:22;Sonido
TV;Musical;65;Korean;482;true;6.15;10/05/2007;11:49:20;Maquillaje Sonido
TV;Musical;65;Korean;482;true;7.11;05/12/2010;12:24:04;Sonido
TV;Musical;67;Korean;482;false;4.6;05/03/2017;18:14:41;Maquillaje Sonido
TV;Musical;65;Korean;482;true;5.15;10/09/2005;12:08:01;Maquillaje
TV;Musical;67;Korean;482;true;3.37;02/07/2000;08:53:45;Sonido
TV;Musical;66;Korean;482;true;3.40;19/10/2001;15:13:22;Sonido
TV;Musical;66;Korean;482;false;6.10;21/12/2020;18:31:54;Optico
TV;Musical;67;Korean;482;true;5.7;27/11/2018;04:23:57;Sonido
TV;Musical;63;Korean;482;false;8.48;24/06/2000;08:56:53;Optico
TV;Musical;72;Korean;482;true;8.52;18/11/2014;07:23:34;Optico Sonido
TV;Musical;63;Korean;482;true;5.14;22/07/2018;15:51:48;Maquillaje Sonido
TV;Musical;65;Korean;482;true;4.6;17/06/2016;10:08:35;Maquillaje Sonido
MOVIE;Romance;102;Indonesian;89;false;3.12;09/07/2010;08:33:37;Maquillaje Sonido
TV;Musical;43;English;231;false;9.9;08/09/2015;18:43:34;Maquillaje Sonido
TV;Musical;43;English;231;false;3.13;20/07/2014;03:43:27;Maquillaje Optico
TV;Musical;41;English;231;true;0.7;02/10/2011;14:54:06;Optico
TV;Musical;42;English;231;false;3.14;21/07/2022;00:33:01;Optico Sonido
TV;Musical;42;English;231;false;2.10;30/05/2000;08:29:20;Maquillaje Optico
TV;Musical;42;English;231;true;4.9;19/08/2002;09:13:33;Maquillaje Optico
TV;Musical;42;English;231;true;2.15;23/08/2014;22:39:10;Optico
TV;Musical;41;English;231;true;0.10;23/11/2019;02:13:15;Maquillaje Sonido
TV;Musical;41;English;231;true;2.12;15/03/1999;09:57:20;Optico
TV;Musical;42;English;231;false;3.10;06/05/2013;11:23:33;Sonido
MOVIE;Documentary and Biography;70;Tagalog;231;true;0.14;17/03/2007;23:47:25;Optico Sonido
MOVIE;Musical;106;Tagalog;231;true;9.7;23/12/2016;16:19:29;Optico
MOVIE;Documentary and Biography;49;Tagalog;231;true;9.8;24/08/2015;15:18:45;Maquillaje Optico Sonido
MOVIE;Romance;97;Tagalog;231;true;5.12;16/10/2014;21:17:49;Sonido
MOVIE;Musical;109;Tagalog;231;true;9.10;02/10/2012;12:36:21;Maquillaje Sonido
MOVIE;Musical;70;Tagalog;231;true;3.12;19/11/2009;02:57:58;Maquillaje Sonido
MOVIE;Musical;64;Tagalog;231;false;4.12;21/04/2001;10:01:00;Optico
MOVIE;Musical;70;Tagalog;231;false;4.13;05/07/2019;02:34:16;Maquillaje Sonido
MOVIE;Romance;82;Tagalog;231;false;7.11;06/11/2012;22:09:11;Optico
MOVIE;Musical;102;Tagalog;231;false;9.6;19/05/2020;10:33:31;Maquillaje Optico Sonido
MOVIE;Musical;101;Tagalog;231;true;5.7;09/11/2008;12:35:25;Optico
MOVIE;Musical;110;Tagalog;231;false;2.6;17/01/2012;12:53:32;Sonido
MOVIE;Musical;79;Tagalog;231;true;3.7;31/05/2022;10:38:44;Sonido
MOVIE;Musical;77;Tagalog;231;true;8.10;02/05/2016;13:32:03;Optico
MOVIE;Musical;75;Tagalog;231;false;4.13;12/02/2021;15:30:25;Optico
TV;Musical;25;Spanish;231;true;0.15;20/02/2010;22:03:12;Maquillaje Optico Sonido
MOVIE;Musical;92;Tagalog;231;false;1.7;28/06/2004;04:57:49;Optico
MOVIE;Musical;90;Tagalog;231;false;6.10;23/12/2007;14:19:45;Maquillaje Sonido
MOVIE;Musical;109;Tagalog;231;true;5.13;12/04/2022;18:38:47;Maquillaje Optico
MOVIE;Musical;74;Tagalog;231;true;0.9;02/08/2002;01:47:04;Optico
MOVIE;Comedy;83;Tagalog;231;false;5.6;20/03/2015;20:04:01;Maquillaje Sonido
TV;Fantasy;89;Korean;231;false;4.12;20/10/2002;21:48:38;Maquillaje Optico
TV;Fantasy;78;Korean;231;true;9.11;07/06/2011;00:52:31;Maquillaje Optico
TV;Fantasy;83;Korean;231;true;7.14;04/01/2003;23:41:00;Maquillaje
TV;Fantasy;63;Korean;231;true;9.10;02/09/2014;21:21:46;Maquillaje Optico Sonido
TV;Fantasy;68;Korean;231;false;8.12;24/02/2003;06:16:09;Sonido
TV;Fantasy;77;Korean;231;true;5.14;24/08/2015;18:03:30;Maquillaje Sonido
TV;Fantasy;75;Korean;231;true;3.10;30/08/2013;10:00:20;Maquillaje
TV;Fantasy;73;Korean;231;false;9.37;20/04/2002;13:13:24;Maquillaje
TV;Fantasy;79;Korean;231;true;9.40;10/09/2013;10:52:00;Maquillaje Optico
TV;Fantasy;77;Korean;260;true;0.10;26/02/2008;14:35:12;Optico Sonido
TV;Fantasy;75;Korean;260;false;5.11;19/11/2021;07:16:44;Optico
TV;Fantasy;84;Korean;260;false;0.6;26/08/2015;07:49:08;Optico Sonido
TV;Fantasy;85;Korean;260;false;3.6;01/03/2008;02:54:04;Sonido
TV;Fantasy;76;Korean;260;true;7.7;22/02/2016;07:47:43;Maquillaje Sonido
TV;Fantasy;64;Korean;260;false;4.37;19/06/1999;21:39:31;Optico Sonido
TV;Fantasy;74;Korean;260;true;4.40;17/08/2014;10:07:25;Maquillaje Optico
TV;Fantasy;67;Korean;260;false;2.6;17/06/2002;11:02:33;Maquillaje Optico
TV;Fantasy;60;Korean;260;false;0.7;23/08/2002;09:11:29;Maquillaje Optico Sonido
MOVIE;Romance;76;Tagalog;260;false;3.11;25/04/2001;12:20:22;Maquillaje Optico
MOVIE;Musical;110;Tagalog;260;true;8.13;25/03/1999;08:09:33;Optico Sonido
MOVIE;Musical;94;Tagalog;260;true;3.6;22/11/2006;22:32:44;Maquillaje Optico Sonido
MOVIE;Romance;111;Tagalog;260;true;0.11;28/06/2000;10:07:31;Maquillaje Optico
MOVIE;Crime and Mystery;77;Tagalog;260;false;9.8;12/01/2000;18:16:00;Maquillaje Optico Sonido
MOVIE;Documentary and Biography;58;Tagalog;260;false;3.12;05/08/2015;22:23:41;Maquillaje Sonido
MOVIE;Sports;35;Malay;260;false;0.15;15/08/2011;22:36:19;Optico
MOVIE;Comedy;117;Burmese;260;true;9.13;15/06/2004;02:03:31;Sonido
MOVIE;Romance;95;English;260;true;8.13;29/01/2007;13:26:28;Maquillaje Sonido
MOVIE;Musical;39;English;260;false;2.6;11/09/2008;15:21:25;Optico Sonido
MOVIE;Musical;6;English;260;true;1.15;28/06/2014;07:10:30;Sonido
MOVIE;Comedy;96;Chinese;260;true;9.9;03/11/2008;02:58:51;Maquillaje
MOVIE;Action and Adventure;145;Hindi;260;true;2.9;12/04/2020;23:45:22;Maquillaje Optico Sonido
MOVIE;Musical;126;Chinese;260;false;3.7;06/02/2015;21:24:31;Maquillaje
MOVIE;Romance;118;Hindi;260;false;8.13;28/04/2013;23:57:48;Maquillaje Sonido
MOVIE;Action and Adventure;145;Hindi;260;false;1.6;29/11/2007;22:54:15;Sonido
MOVIE;Comedy;139;Hindi;260;false;5.14;28/07/2004;00:06:43;Sonido
MOVIE;Musical;83;Malay;260;false;3.12;29/05/2003;12:48:08;Optico
MOVIE;Musical;95;Burmese;260;false;1.11;19/10/2000;05:32:34;Maquillaje Sonido
MOVIE;Comedy;80;Burmese;260;false;9.13;11/11/2008;02:51:16;Maquillaje Optico Sonido
MOVIE;Romance;126;Burmese;260;true;4.96;09/04/2005;04:42:39;Maquillaje
MOVIE;Musical;109;Burmese;260;false;4.104;17/04/2010;02:29:19;Optico Sonido
MOVIE;Musical;85;Burmese;260;true;1.7;18/12/2013;06:48:07;Maquillaje Optico Sonido
MOVIE;Comedy;98;Burmese;260;false;7.9;17/02/2005;19:52:28;Sonido
MOVIE;Romance;85;Burmese;260;false;6.9;25/11/2013;03:16:09;Maquillaje Optico Sonido
MOVIE;Comedy;121;Burmese;260;false;5.14;04/01/2009;05:24:17;Maquillaje Sonido
MOVIE;Musical;111;English;260;true;6.14;02/05/2019;00:35:07;Maquillaje Sonido
MOVIE;Musical;107;Burmese;260;false;8.8;17/10/1999;01:52:38;Maquillaje Optico Sonido
MOVIE;Musical;107;Burmese;260;false;7.7;06/12/2011;23:20:15;Sonido
MOVIE;Comedy;121;Burmese;260;true;3.15;09/06/2008;16:00:29;Optico
MOVIE;Musical;173;Hindi;260;true;8.8;17/08/2014;18:07:56;Maquillaje
MOVIE;Musical;80;English;260;true;2.12;20/02/2015;22:03:49;Optico
TV;Sports;25;Malay;260;true;5.0;27/11/2001;20:15:47;Optico Sonido
MOVIE;Horror;118;Burmese;260;false;5.2;27/05/2003;19:13:39;Optico
MOVIE;Comedy;86;Burmese;260;false;5.9;13/10/1999;22:44:44;Sonido
MOVIE;Romance;95;Burmese;260;true;8.9;15/12/2000;08:14:29;Maquillaje Optico Sonido
MOVIE;Action and Adventure;140;Hindi;260;false;0.10;31/08/2005;15:35:36;Maquillaje Optico Sonido
MOVIE;Comedy;132;Hindi;260;false;1.12;14/05/2017;06:10:37;Optico
MOVIE;Comedy;169;Hindi;260;false;8.10;21/09/2005;01:23:37;Maquillaje Sonido
MOVIE;Musical;147;Hindi;260;true;6.17;04/07/2009;06:38:59;Optico
MOVIE;Musical;116;Hindi;260;false;6.18;06/09/2015;23:53:29;Optico
MOVIE;Musical;134;Hindi;260;false;3.9;07/03/2004;20:26:41;Optico
MOVIE;Comedy;136;Hindi;260;false;9.8;17/02/1999;09:52:56;Optico Sonido
MOVIE;Thriller;108;Tagalog;260;true;6.13;28/06/2011;06:55:51;Sonido
TV;Reality;38;English;260;false;3.6;17/10/2011;19:26:19;Optico
TV;Reality;40;English;260;true;6.11;06/04/2013;10:10:21;Maquillaje Optico
TV;Reality;40;English;260;true;2.9;01/10/2014;12:17:40;Maquillaje Optico Sonido
TV;Reality;40;English;260;true;3.7;18/02/2003;04:55:06;Maquillaje Optico
TV;Reality;42;English;260;false;1.15;26/02/2004;19:25:39;Maquillaje
MOVIE;Sports;160;Malay;260;true;6.10;05/02/2007;21:42:42;Maquillaje Optico Sonido
MOVIE;Sports;123;Malay;260;false;1.7;03/08/2015;13:10:30;Maquillaje Sonido
TV;Kids;8;French;260;true;7.15;15/08/2002;23:56:05;Sonido
MOVIE;Comedy;102;Hindi;260;false;6.10;09/11/2002;15:11:17;Maquillaje Optico
MOVIE;Comedy;118;Hindi;260;false;1.14;04/02/2006;23:38:03;Maquillaje Optico
MOVIE;Musical;119;Hindi;260;false;9.22;09/07/2003;21:54:28;Optico
MOVIE;Comedy;105;Hindi;260;true;9.24;13/06/2011;21:01:35;Maquillaje Optico Sonido
MOVIE;Comedy;132;Hindi;260;false;2.8;20/12/2011;22:18:54;Maquillaje
MOVIE;Crime and Mystery;143;Hindi;260;false;3.14;13/12/2007;14:53:20;Maquillaje Optico Sonido
MOVIE;Musical;126;Hindi;260;true;7.15;17/11/2015;19:26:22;Maquillaje Sonido
MOVIE;Musical;118;Hindi;260;true;4.10;16/08/2022;23:36:57;Optico Sonido
MOVIE;Thriller;101;Hindi;260;false;3.9;17/04/2002;19:42:20;Sonido
MOVIE;Comedy;131;Hindi;260;true;1.8;07/02/2002;07:01:17;Optico
MOVIE;Musical;130;Hindi;260;false;6.14;05/01/2005;20:12:08;Maquillaje
MOVIE;Musical;147;Hindi;260;false;9.8;07/04/2009;04:49:21;Maquillaje Sonido
TV;Romance;22;Burmese;260;true;0.13;18/01/2020;13:17:39;Optico
TV;Romance;20;Burmese;260;true;9.11;18/10/2006;02:04:07;Maquillaje
TV;Romance;20;Burmese;260;true;6.15;25/08/2003;09:49:12;Maquillaje Optico Sonido
TV;Documentary and Biography;31;English;260;true;1.8;12/05/2004;20:02:33;Optico Sonido
TV;Musical;22;Afrikaans;260;false;5.10;24/08/2021;15:14:57;Maquillaje Optico Sonido
MOVIE;Comedy;187;Arabic;260;false;2.7;19/03/2001;03:04:39;Optico
TV;Musical;43;Arabic;260;false;4.12;31/03/2000;16:41:24;Maquillaje Optico
TV;Musical;39;Arabic;260;false;8.2;19/05/2004;00:16:36;Sonido
TV;Musical;38;Arabic;260;true;8.2;21/04/2003;23:31:33;Optico
TV;Musical;41;Arabic;488;false;1.11;23/06/2014;10:49:14;Sonido
TV;Musical;36;Arabic;488;true;9.6;09/03/2015;12:10:23;Sonido
TV;Musical;37;Arabic;488;false;5.7;05/12/2021;12:24:15;Optico Sonido
TV;Musical;38;Arabic;488;true;2.13;12/03/2009;11:00:06;Maquillaje
TV;Musical;37;Arabic;488;true;6.13;24/01/2023;08:34:08;Maquillaje Sonido
TV;Musical;38;Arabic;488;false;2.10;21/03/2008;02:28:43;Optico Sonido
TV;Musical;38;Arabic;488;false;5.11;23/10/2007;12:08:34;Maquillaje Optico
TV;Musical;39;Arabic;488;true;1.10;08/05/2010;03:11:48;Optico
TV;Musical;39;Arabic;488;false;5.6;31/10/2001;09:08:48;Maquillaje
TV;Musical;38;Arabic;488;true;9.15;03/06/2011;12:42:08;Optico Sonido
TV;Musical;39;Arabic;488;true;1.6;17/10/2005;14:22:19;Optico
TV;Musical;38;Arabic;488;true;9.14;03/10/2007;20:54:14;Maquillaje Optico
TV;Musical;37;Arabic;488;false;5.14;06/12/2012;19:01:33;Maquillaje Optico Sonido
TV;Musical;38;Arabic;488;true;8.14;15/09/2011;22:37:12;Optico
TV;Musical;37;Arabic;488;false;6.9;30/03/2008;14:31:33;Maquillaje Optico
TV;Musical;39;Arabic;488;false;9.14;21/08/2005;18:36:09;Sonido
TV;Musical;40;Arabic;488;true;8.9;05/08/2013;14:03:11;Maquillaje Optico
TV;Musical;39;Arabic;488;true;6.15;22/11/2004;15:46:05;Sonido
TV;Musical;38;Arabic;488;false;8.39;03/05/2008;07:21:30;Optico Sonido
TV;Musical;39;Arabic;488;false;8.42;09/01/1999;19:09:53;Optico
TV;Musical;38;Arabic;488;true;9.15;11/04/2006;02:48:10;Maquillaje Sonido
TV;Musical;38;Arabic;488;true;0.12;06/02/2012;19:14:55;Optico
TV;Musical;39;Arabic;488;true;1.7;14/09/2022;02:21:55;Maquillaje
TV;Musical;39;Arabic;488;false;4.12;02/01/2019;10:39:45;Maquillaje Optico Sonido
TV;Musical;37;Arabic;488;true;9.11;05/01/2001;12:14:30;Optico
TV;Musical;40;Arabic;488;false;2.6;04/12/2000;03:47:19;Optico
TV;Musical;38;Arabic;488;true;4.13;31/03/2006;19:18:22;Optico Sonido
TV;Musical;39;Arabic;488;true;6.11;27/02/2008;23:06:35;Maquillaje Optico Sonido
TV;Musical;38;Arabic;488;true;9.10;04/01/2012;20:44:41;Sonido
TV;Musical;38;Arabic;488;true;4.15;11/07/2015;21:05:25;Optico
TV;Musical;37;Arabic;488;false;1.8;16/03/2014;01:43:09;Maquillaje Sonido
TV;Musical;39;Arabic;488;true;1.8;06/10/2009;14:49:39;Optico
TV;Musical;39;Arabic;488;false;7.15;12/04/2003;10:08:39;Optico Sonido
TV;Musical;42;Arabic;488;false;0.14;12/03/2001;01:56:11;Maquillaje
